local_time,S1_uT,S2_uT,S3_uT,S4_uT,S5_uT,S6_uT,I1_A,I2_A,I3_A,I4_A,I5_A,I6_A,MC1_A,MV1_V,MC2_A,MV2_V,MC3_A,MV3_V,MC4_A,MV4_V,MC5_A,MV5_V,MC6_A,MV6_V
2025-11-11T11:29:47.766+01:00,-0.012372,-0.001636,-0.001617,-0.021753,-0.039159,-0.001457,-13.136509,12.264508,20.927025,-32.363205,6.185734,-24.442136,13.139,10.696,12.267,10.097,20.934,20.907,32.363,39.775,6.185,4.921,24.447,23.875
2025-11-11T11:29:48.567+01:00,-0.009897,-0.002709,-0.006494,-0.062003,-0.062728,-0.003766,-13.138450,12.265861,20.928035,-32.366647,6.185027,-24.443399,13.139,10.696,12.267,10.097,20.934,20.907,32.363,39.775,6.185,4.921,24.447,23.875
2025-11-11T11:29:50.059+01:00,-0.009318,-0.006167,-0.006595,-0.093002,-0.080382,-0.005613,-13.141897,12.268677,20.930569,-32.372648,6.185221,-24.446165,13.144,10.702,12.271,10.096,20.937,20.915,32.372,39.805,6.185,4.922,24.451,23.886
2025-11-11T11:29:50.819+01:00,0.001746,-0.004934,-0.003876,-0.113802,-0.090506,-0.005890,-13.144524,12.271289,20.933047,-32.379133,6.184797,-24.448655,13.144,10.702,12.271,10.096,20.937,20.915,32.372,39.805,6.185,4.922,24.451,23.886
2025-11-11T11:29:52.314+01:00,0.007997,-0.007947,-0.003101,-0.159241,-0.123605,-0.007312,-13.147271,12.274296,20.936031,-32.387602,6.183672,-24.451514,13.15,10.708,12.277,10.104,20.943,20.926,32.387,39.84,6.184,4.921,24.456,23.898
2025-11-11T11:29:53.073+01:00,0.010397,-0.003758,-0.002481,-0.173393,-0.143484,-0.003250,-13.148858,12.276372,20.938026,-32.395535,6.180877,-24.453213,13.15,10.708,12.277,10.104,20.943,20.926,32.387,39.84,6.184,4.921,24.456,23.898
2025-11-11T11:29:54.563+01:00,0.012318,-0.010806,-0.007184,-0.210915,-0.179187,-0.007800,-13.149169,12.277110,20.938579,-32.403551,6.175706,-24.453728,13.152,10.71,12.281,10.114,20.946,20.933,32.403,39.875,6.175,4.915,24.459,23.908
2025-11-11T11:29:56.101+01:00,0.003254,-0.003445,-0.003148,-0.171332,-0.164350,-0.006240,-13.149905,12.277967,20.939287,-32.410238,6.171059,-24.454249,13.152,10.71,12.281,10.114,20.946,20.933,32.403,39.875,6.175,4.915,24.459,23.908
2025-11-11T11:29:57.593+01:00,0.004003,-0.004156,-0.005118,-0.172465,-0.164280,-0.008992,-13.150326,12.278525,20.939609,-32.416679,6.166137,-24.454551,13.153,10.712,12.282,10.116,20.947,20.94,32.416,39.917,6.165,4.908,24.46,23.919
2025-11-11T11:29:58.233+01:00,0.005803,-0.007325,0.001106,-0.169372,-0.156424,-0.013793,-13.152180,12.280562,20.941826,-32.424548,6.163026,-24.456522,13.153,10.712,12.282,10.116,20.947,20.94,32.416,39.917,6.165,4.908,24.46,23.919
2025-11-11T11:29:59.722+01:00,0.000642,-0.004460,0.007484,-0.140698,-0.150139,-0.013635,-13.154023,12.282396,20.944114,-32.431228,6.159919,-24.458275,13.157,10.717,12.285,10.125,20.951,20.949,32.431,39.951,6.159,4.903,24.463,23.929
2025-11-11T11:30:00.484+01:00,0.000514,-0.007568,0.001988,-0.112558,-0.118711,-0.020108,-13.155307,12.283563,20.945532,-32.436374,6.157272,-24.459680,13.157,10.717,12.285,10.125,20.951,20.949,32.431,39.951,6.159,4.903,24.463,23.929
2025-11-11T11:30:01.979+01:00,0.007011,-0.008654,0.000190,-0.065047,-0.069969,-0.022686,-13.154506,12.282941,20.945130,-32.438170,6.154505,-24.459535,13.157,10.718,12.285,10.123,20.952,20.954,32.438,39.977,6.154,4.899,24.464,23.938
2025-11-11T11:30:02.737+01:00,0.004209,-0.006923,0.005352,-0.038837,-0.045375,-0.022149,-13.155246,12.283769,20.946423,-32.440499,6.153973,-24.460870,13.157,10.718,12.285,10.123,20.952,20.954,32.438,39.977,6.154,4.899,24.464,23.938
2025-11-11T11:30:04.244+01:00,0.008567,-0.005539,0.004282,-0.041670,-0.040300,-0.021719,-13.155683,12.284550,20.947601,-32.442841,6.153511,-24.462124,13.157,10.72,12.287,10.126,20.955,20.962,32.442,40.001,6.153,4.899,24.467,23.948
2025-11-11T11:30:04.987+01:00,0.004254,-0.005831,0.010025,-0.037336,-0.044040,-0.021375,-13.157389,12.286392,20.950150,-32.446117,6.154006,-24.464442,13.157,10.72,12.287,10.126,20.955,20.962,32.442,40.001,6.153,4.899,24.467,23.948
2025-11-11T11:30:06.477+01:00,-0.003197,-0.000665,0.010620,-0.025869,-0.049632,-0.018500,-13.159270,12.288134,20.952499,-32.448828,6.154136,-24.466493,13.162,10.724,12.291,10.127,20.96,20.97,32.449,40.026,6.154,4.899,24.471,23.959
2025-11-11T11:30:07.255+01:00,-0.001158,-0.005732,0.004496,-0.050895,-0.054106,-0.020000,-13.161758,12.290461,20.955224,-32.453035,6.154763,-24.469240,13.162,10.724,12.291,10.127,20.96,20.97,32.449,40.026,6.154,4.899,24.471,23.959
2025-11-11T11:30:08.731+01:00,-0.006126,-0.005985,0.000997,-0.053916,-0.056485,-0.017400,-13.164743,12.293009,20.957971,-32.457565,6.155531,-24.472157,13.167,10.73,12.295,10.128,20.965,20.981,32.458,40.055,6.155,4.9,24.477,23.971
2025-11-11T11:30:09.386+01:00,-0.008901,0.001812,-0.000602,-0.026133,-0.041188,-0.013920,-13.166889,12.294723,20.959624,-32.460189,6.155835,-24.474062,13.167,10.73,12.295,10.128,20.965,20.981,32.458,40.055,6.155,4.9,24.477,23.971
2025-11-11T11:30:10.882+01:00,-0.007121,0.002849,-0.005682,-0.011706,-0.013350,-0.012536,-13.169082,12.296579,20.961134,-32.462419,6.157158,-24.476125,13.171,10.734,12.299,10.135,20.969,20.988,32.462,40.076,6.157,4.902,24.481,23.982
2025-11-11T11:30:11.623+01:00,-0.009697,0.006279,-0.004546,0.028635,0.014320,-0.010029,-13.170521,12.297609,20.961800,-32.462416,6.158537,-24.477338,13.171,10.734,12.299,10.135,20.969,20.988,32.462,40.076,6.157,4.902,24.481,23.982
2025-11-11T11:30:13.156+01:00,-0.005157,0.007624,0.004164,0.051708,0.029856,-0.006623,-13.171322,12.298292,20.962574,-32.461270,6.160076,-24.478154,13.174,10.738,12.301,10.13,20.97,20.994,32.461,40.092,6.16,4.905,24.483,23.991
2025-11-11T11:30:13.916+01:00,-0.001526,0.003499,0.005931,0.068966,0.055285,-0.007898,-13.172185,12.299141,20.963720,-32.459763,6.162719,-24.479321,13.174,10.738,12.301,10.13,20.97,20.994,32.461,40.092,6.16,4.905,24.483,23.991
2025-11-11T11:30:15.446+01:00,-0.003821,0.004199,0.007345,0.107573,0.086228,-0.004919,-13.172614,12.299448,20.964390,-32.456399,6.165871,-24.479976,13.175,10.74,12.302,10.134,20.972,21.001,32.457,40.103,6.164,4.91,24.485,24.0
2025-11-11T11:30:16.210+01:00,0.000943,0.001959,0.004476,0.097859,0.096582,-0.007935,-13.173754,12.300659,20.965882,-32.454246,6.170303,-24.481652,13.175,10.74,12.302,10.134,20.972,21.001,32.457,40.103,6.164,4.91,24.485,24.0
2025-11-11T11:30:17.713+01:00,-0.000645,0.002967,0.007581,0.104487,0.093066,-0.003748,-13.174428,12.301357,20.966998,-32.451339,6.174112,-24.482707,13.176,10.741,12.304,10.137,20.974,21.008,32.451,40.113,6.174,4.916,24.487,24.011
2025-11-11T11:30:18.435+01:00,-0.000516,0.000974,0.003464,0.088789,0.075853,-0.000398,-13.173816,12.300722,20.966599,-32.447679,6.176071,-24.482359,13.176,10.741,12.304,10.137,20.974,21.008,32.451,40.113,6.174,4.916,24.487,24.011
2025-11-11T11:30:20.799+01:00,0.006187,-0.001821,-0.003828,0.063232,0.068482,-0.000319,-13.172083,12.299238,20.965034,-32.444066,6.176948,-24.481179,13.174,10.741,12.302,10.136,20.972,21.012,32.443,40.129,6.176,4.919,24.487,24.018
2025-11-11T11:30:21.545+01:00,0.003550,-0.002857,-0.005663,0.076785,0.083586,0.001145,-13.170510,12.297750,20.963377,-32.440013,6.178344,-24.480035,13.174,10.741,12.302,10.136,20.972,21.012,32.443,40.129,6.176,4.919,24.487,24.018
2025-11-11T11:30:23.090+01:00,0.000240,-0.002285,-0.004530,0.090228,0.097069,0.000916,-13.170008,12.297175,20.962674,-32.436400,6.181092,-24.479834,13.172,10.741,12.3,10.137,20.97,21.014,32.436,40.135,6.181,4.922,24.485,24.023
2025-11-11T11:30:23.840+01:00,0.005392,-0.007028,-0.010224,0.086583,0.101255,0.003333,-13.167320,12.294564,20.959739,-32.430976,6.182031,-24.477666,13.172,10.741,12.3,10.137,20.97,21.014,32.436,40.135,6.181,4.922,24.485,24.023
2025-11-11T11:30:25.385+01:00,0.002913,-0.004223,-0.005579,0.109866,0.109804,0.004066,-13.164440,12.291703,20.956737,-32.424489,6.182981,-24.475216,13.166,10.736,12.294,10.133,20.964,21.013,32.424,40.137,6.183,4.924,24.481,24.025
2025-11-11T11:30:26.134+01:00,0.006331,0.000622,-0.007063,0.112893,0.120643,0.008453,-13.161279,12.288848,20.953559,-32.417785,6.184166,-24.472586,13.166,10.736,12.294,10.133,20.964,21.013,32.424,40.137,6.183,4.924,24.481,24.025
2025-11-11T11:30:27.679+01:00,0.006465,0.000498,-0.008251,0.094314,0.117514,0.008162,-13.159802,12.287688,20.952008,-32.413366,6.186901,-24.471620,13.163,10.734,12.29,10.13,20.959,21.012,32.413,40.139,6.187,4.928,24.477,24.028
2025-11-11T11:30:28.427+01:00,0.011772,0.002998,-0.010601,0.093851,0.117612,0.011730,-13.156347,12.284884,20.948636,-32.407271,6.187934,-24.468877,13.163,10.734,12.29,10.13,20.959,21.012,32.413,40.139,6.187,4.928,24.477,24.028
2025-11-11T11:30:29.889+01:00,0.012017,0.000998,-0.011080,0.089481,0.117689,0.013384,-13.152942,12.282107,20.945301,-32.401382,6.189026,-24.466162,13.155,10.73,12.285,10.126,20.953,21.01,32.401,40.137,6.189,4.929,24.471,24.03
2025-11-11T11:30:30.693+01:00,0.005614,-0.000601,-0.003664,0.097785,0.113751,0.015907,-13.150791,12.280248,20.943288,-32.396179,6.190964,-24.464343,13.155,10.73,12.285,10.126,20.953,21.01,32.401,40.137,6.189,4.929,24.471,24.03
2025-11-11T11:30:32.181+01:00,0.004491,0.000919,-0.001532,0.095228,0.100201,0.020526,-13.147783,12.277519,20.940473,-32.390182,6.191564,-24.461492,13.15,10.726,12.28,10.122,20.948,21.009,32.39,40.139,6.191,4.931,24.466,24.032
2025-11-11T11:30:32.989+01:00,-0.001607,0.000735,0.002775,0.073582,0.076161,0.020421,-13.147066,12.276781,20.939858,-32.386894,6.193357,-24.460553,13.15,10.726,12.28,10.122,20.948,21.009,32.39,40.139,6.191,4.931,24.466,24.032
2025-11-11T11:30:35.294+01:00,-0.005286,0.004588,0.007420,0.054866,0.042529,0.022936,-13.146689,12.276295,20.939638,-32.384427,6.194219,-24.459634,13.149,10.727,12.279,10.12,20.947,21.014,32.384,40.153,6.194,4.935,24.464,24.038
2025-11-11T11:30:36.036+01:00,-0.009429,0.006271,0.011136,0.018893,-0.003977,0.023549,-13.147277,12.276606,20.940362,-32.383932,6.194309,-24.459313,13.149,10.727,12.279,10.12,20.947,21.014,32.384,40.153,6.194,4.935,24.464,24.038
2025-11-11T11:30:37.541+01:00,-0.006143,0.003616,0.004909,-0.025486,-0.039982,0.021439,-13.146989,12.276137,20.940031,-32.384204,6.192445,-24.458197,13.149,10.727,12.279,10.119,20.947,21.018,32.384,40.169,6.192,4.933,24.462,24.043
2025-11-11T11:30:38.267+01:00,-0.010114,0.004293,0.010527,-0.037389,-0.059585,0.019751,-13.148243,12.277034,20.941342,-32.386237,6.191280,-24.458400,13.149,10.727,12.279,10.119,20.947,21.018,32.384,40.169,6.192,4.933,24.462,24.043
2025-11-11T11:30:39.800+01:00,-0.013291,0.008635,0.008422,-0.041711,-0.075268,0.018401,-13.149042,12.277390,20.941897,-32.387810,6.188973,-24.457960,13.151,10.731,12.28,10.119,20.949,21.024,32.387,40.188,6.188,4.931,24.463,24.049
2025-11-11T11:30:40.522+01:00,-0.008033,0.000308,0.002737,-0.070169,-0.079815,0.013321,-13.150115,12.278090,20.942689,-32.390835,6.186967,-24.458108,13.151,10.731,12.28,10.119,20.949,21.024,32.387,40.188,6.188,4.931,24.463,24.049
2025-11-11T11:30:41.980+01:00,-0.006427,0.004246,0.002190,-0.063935,-0.084852,0.013257,-13.149585,12.277347,20.941932,-32.392163,6.183284,-24.456729,13.152,10.731,12.281,10.124,20.949,21.028,32.392,40.207,6.183,4.927,24.462,24.053
2025-11-11T11:30:42.712+01:00,0.000059,0.001997,-0.006048,-0.076148,-0.083681,0.010605,-13.147378,12.275187,20.939380,-32.392540,6.178220,-24.454027,13.152,10.731,12.281,10.124,20.949,21.028,32.392,40.207,6.183,4.927,24.462,24.053
2025-11-11T11:30:44.239+01:00,-0.001353,-0.001003,-0.004839,-0.077918,-0.081345,0.004484,-13.146555,12.274273,20.938203,-32.394286,6.174544,-24.452766,13.15,10.73,12.277,10.124,20.945,21.028,32.394,40.225,6.174,4.92,24.457,24.056
2025-11-11T11:30:44.982+01:00,0.004118,-0.002202,-0.010471,-0.083335,-0.076876,0.003587,-13.144357,12.272226,20.935627,-32.395111,6.169889,-24.450421,13.15,10.73,12.277,10.124,20.945,21.028,32.394,40.225,6.174,4.92,24.457,24.056
2025-11-11T11:30:46.449+01:00,0.004694,-0.000362,-0.012377,-0.091668,-0.073301,0.000270,-13.143489,12.271575,20.934306,-32.397543,6.166685,-24.449493,13.145,10.729,12.274,10.122,20.941,21.028,32.397,40.243,6.166,4.913,24.454,24.059
2025-11-11T11:30:47.207+01:00,0.002355,0.006311,-0.009901,-0.079934,-0.077041,0.001616,-13.142195,12.270527,20.932558,-32.399069,6.162850,-24.447997,13.145,10.729,12.274,10.122,20.941,21.028,32.397,40.243,6.166,4.913,24.454,24.059
2025-11-11T11:30:48.657+01:00,0.003284,0.003649,-0.014521,-0.090147,-0.077433,-0.001307,-13.140957,12.269513,20.930652,-32.401013,6.159072,-24.446645,13.143,10.727,12.272,10.122,20.938,21.029,32.4,40.263,6.159,4.908,24.452,24.062
2025-11-11T11:30:49.421+01:00,-0.005173,0.002919,-0.009017,-0.081318,-0.077746,-0.005046,-13.142116,12.270453,20.930978,-32.404633,6.157278,-24.447347,13.143,10.727,12.272,10.122,20.938,21.029,32.4,40.263,6.159,4.908,24.452,24.062
2025-11-11T11:30:50.908+01:00,-0.010738,0.003735,-0.002013,-0.070254,-0.079197,-0.004037,-13.144573,12.272436,20.932685,-32.408919,6.156488,-24.449061,13.147,10.733,12.275,10.124,20.94,21.034,32.409,40.286,6.156,4.906,24.454,24.071
2025-11-11T11:30:51.668+01:00,-0.012590,-0.001012,-0.001611,-0.079803,-0.077757,-0.007229,-13.148898,12.276082,20.936173,-32.415259,6.157488,-24.452598,13.147,10.733,12.275,10.124,20.94,21.034,32.409,40.286,6.156,4.906,24.454,24.071
2025-11-11T11:30:53.140+01:00,-0.014072,-0.002210,0.000111,-0.065243,-0.070006,-0.009783,-13.153189,12.279583,20.939634,-32.421005,6.158650,-24.456109,13.156,10.74,12.282,10.131,20.947,21.046,32.421,40.315,6.158,4.908,24.46,24.082
2025-11-11T11:30:53.905+01:00,-0.004658,-0.003168,0.001489,-0.045594,-0.041605,-0.013027,-13.156441,12.282507,20.942658,-32.425532,6.160193,-24.459213,13.156,10.74,12.282,10.131,20.947,21.046,32.421,40.315,6.158,4.908,24.46,24.082
2025-11-11T11:30:55.414+01:00,-0.005126,-0.001134,0.005191,-0.028675,-0.025484,-0.011821,-13.160463,12.286229,20.946639,-32.430240,6.163029,-24.463090,13.163,10.747,12.289,10.139,20.954,21.056,32.431,40.342,6.162,4.912,24.468,24.096
2025-11-11T11:30:56.954+01:00,-0.000101,0.000493,0.008153,-0.028140,-0.024387,-0.010857,-13.163928,12.289701,20.950517,-32.434649,6.165612,-24.466664,13.163,10.747,12.289,10.139,20.954,21.056,32.431,40.342,6.162,4.912,24.468,24.096
2025-11-11T11:30:58.381+01:00,-0.002681,0.005594,0.006522,-0.023912,-0.032710,-0.010086,-13.166621,12.292368,20.953389,-32.438032,6.167027,-24.469299,13.169,10.753,12.295,10.143,20.96,21.068,32.437,40.37,6.167,4.916,24.474,24.11
2025-11-11T11:30:59.164+01:00,0.001855,0.004475,0.000018,-0.037530,-0.032768,-0.008069,-13.168292,12.294209,20.955121,-32.441050,6.167602,-24.471078,13.169,10.753,12.295,10.143,20.96,21.068,32.437,40.37,6.167,4.916,24.474,24.11
2025-11-11T11:31:00.675+01:00,-0.002516,0.004980,-0.002586,-0.047024,-0.031414,-0.010455,-13.172193,12.298059,20.958696,-32.446350,6.170191,-24.474889,13.174,10.758,12.301,10.148,20.966,21.077,32.446,40.396,6.17,4.918,24.48,24.121
2025-11-11T11:31:01.435+01:00,0.001987,0.002584,-0.007269,-0.046819,-0.031731,-0.009764,-13.173636,12.299616,20.959785,-32.449419,6.170532,-24.476458,13.174,10.758,12.301,10.148,20.966,21.077,32.446,40.396,6.17,4.918,24.48,24.121
2025-11-11T11:31:02.885+01:00,0.005590,0.000667,-0.008415,-0.038855,-0.021385,-0.009211,-13.173920,12.300156,20.959848,-32.451247,6.170242,-24.477077,13.176,10.761,12.303,10.15,20.967,21.082,32.451,40.417,6.17,4.918,24.481,24.129
2025-11-11T11:31:03.626+01:00,0.001872,0.000534,-0.004132,-0.019284,-0.002708,-0.008769,-13.175754,12.302065,20.961502,-32.453780,6.171946,-24.479112,13.176,10.761,12.303,10.15,20.967,21.082,32.451,40.417,6.17,4.918,24.481,24.129
2025-11-11T11:31:05.100+01:00,0.002898,0.000427,0.000695,0.015973,0.017434,-0.005615,-13.175991,12.302438,20.961890,-32.453627,6.172833,-24.479635,13.178,10.763,12.305,10.154,20.969,21.088,32.453,40.435,6.172,4.921,24.485,24.138
2025-11-11T11:31:06.676+01:00,0.000918,-0.002258,0.003156,0.053378,0.061147,-0.005892,-13.177602,12.304030,20.963696,-32.453460,6.176460,-24.481567,13.178,10.763,12.305,10.154,20.969,21.088,32.453,40.435,6.172,4.921,24.485,24.138
2025-11-11T11:31:08.191+01:00,0.003334,-0.000407,0.002524,0.101702,0.104117,-0.002114,-13.177376,12.303940,20.963771,-32.449942,6.179848,-24.481846,13.179,10.766,12.307,10.156,20.971,21.095,32.449,40.451,6.18,4.927,24.486,24.147
2025-11-11T11:31:08.950+01:00,0.004068,-0.000325,0.008620,0.133762,0.146294,-0.001691,-13.179205,12.305970,20.966313,-32.447392,6.186781,-24.484341,13.179,10.766,12.307,10.156,20.971,21.095,32.449,40.451,6.18,4.927,24.486,24.147
2025-11-11T11:31:10.445+01:00,0.001854,0.001140,0.013496,0.167410,0.173435,-0.001353,-13.181693,12.308586,20.969680,-32.444265,6.195193,-24.487472,13.183,10.77,12.311,10.161,20.977,21.105,32.444,40.459,6.195,4.939,24.492,24.16
2025-11-11T11:31:11.207+01:00,0.010683,-0.003088,0.008197,0.175928,0.199148,0.001518,-13.182229,12.309611,20.971303,-32.439337,6.202918,-24.489106,13.183,10.77,12.311,10.161,20.977,21.105,32.444,40.459,6.195,4.939,24.492,24.16
2025-11-11T11:31:12.695+01:00,0.015147,-0.003871,0.010557,0.169542,0.205319,0.002614,-13.183453,12.311559,20.974011,-32.435539,6.211752,-24.491652,13.185,10.773,12.314,10.168,20.981,21.113,32.435,40.462,6.211,4.953,24.497,24.17
2025-11-11T11:31:13.465+01:00,0.017317,-0.001696,0.015046,0.165834,0.180055,0.007291,-13.182206,12.311228,20.974645,-32.429599,6.217458,-24.491725,13.185,10.773,12.314,10.168,20.981,21.113,32.435,40.462,6.211,4.953,24.497,24.17
2025-11-11T11:31:14.944+01:00,0.020454,-0.003957,0.014637,0.144467,0.158444,0.005833,-13.180053,12.310114,20.974536,-32.423657,6.221705,-24.491033,13.182,10.771,12.313,10.167,20.982,21.118,32.423,40.464,6.222,4.961,24.496,24.176
2025-11-11T11:31:15.669+01:00,0.016363,0.003434,0.014309,0.132574,0.128155,0.011266,-13.176907,12.307975,20.973213,-32.416966,6.223789,-24.488966,13.182,10.771,12.313,10.167,20.982,21.118,32.423,40.464,6.222,4.961,24.496,24.176
2025-11-11T11:31:17.174+01:00,0.011690,0.004147,0.020647,0.119259,0.101124,0.014213,-13.174511,12.306391,20.972752,-32.411281,6.225531,-24.487302,13.177,10.767,12.309,10.165,20.98,21.12,32.411,40.462,6.225,4.964,24.492,24.178
2025-11-11T11:31:17.931+01:00,0.006752,0.000718,0.015118,0.084807,0.075699,0.013971,-13.173341,12.305701,20.972951,-32.407692,6.227370,-24.486520,13.177,10.767,12.309,10.165,20.98,21.12,32.411,40.462,6.225,4.964,24.492,24.178
2025-11-11T11:31:19.401+01:00,0.000202,-0.002026,0.013494,0.052046,0.040959,0.013776,-13.173326,12.305769,20.973853,-32.406016,6.228865,-24.486455,13.176,10.767,12.309,10.166,20.981,21.125,32.405,40.468,6.229,4.967,24.491,24.182
2025-11-11T11:31:20.146+01:00,-0.002438,-0.001621,0.005595,0.004837,-0.002632,0.012421,-13.173286,12.305661,20.974132,-32.405730,6.228714,-24.486097,13.176,10.767,12.309,10.166,20.981,21.125,32.405,40.468,6.229,4.967,24.491,24.182
2025-11-11T11:31:21.641+01:00,-0.007151,-0.002696,0.001876,-0.026331,-0.033506,0.009937,-13.174072,12.306099,20.974760,-32.407060,6.228096,-24.486267,13.177,10.769,12.309,10.166,20.982,21.13,32.407,40.485,6.228,4.967,24.491,24.188
2025-11-11T11:31:22.402+01:00,-0.008321,-0.000757,-0.003699,-0.049865,-0.063605,0.010550,-13.173505,12.305141,20.973634,-32.407773,6.225036,-24.484905,13.177,10.769,12.309,10.166,20.982,21.13,32.407,40.485,6.228,4.967,24.491,24.188
2025-11-11T11:31:23.933+01:00,-0.006657,-0.005806,-0.013559,-0.100292,-0.094284,0.008440,-13.172955,12.304149,20.972042,-32.410234,6.220966,-24.483547,13.175,10.769,12.307,10.162,20.979,21.13,32.41,40.505,6.221,4.962,24.488,24.192
2025-11-11T11:31:24.694+01:00,-0.011925,-0.004645,-0.014847,-0.113033,-0.121427,0.009352,-13.171869,12.302354,20.969517,-32.412357,6.215163,-24.481281,13.175,10.769,12.307,10.162,20.979,21.13,32.41,40.505,6.221,4.962,24.488,24.192
2025-11-11T11:31:26.156+01:00,-0.012140,0.000284,-0.019678,-0.120627,-0.137742,0.010081,-13.169184,12.299032,20.965084,-32.413145,6.207184,-24.477328,13.172,10.767,12.301,10.155,20.972,21.127,32.412,40.523,6.207,4.95,24.481,24.192
2025-11-11T11:31:26.903+01:00,-0.008312,-0.007573,-0.020942,-0.126701,-0.131193,0.005465,-13.166509,12.295733,20.960775,-32.414316,6.199599,-24.473676,13.172,10.767,12.301,10.155,20.972,21.127,32.412,40.523,6.207,4.95,24.481,24.192
2025-11-11T11:31:28.393+01:00,-0.008050,-0.000858,-0.015354,-0.102761,-0.118155,0.004372,-13.164046,12.292812,20.957000,-32.414931,6.192717,-24.470327,13.166,10.763,12.295,10.153,20.964,21.122,32.414,40.54,6.192,4.94,24.476,24.191
2025-11-11T11:31:29.156+01:00,-0.003840,-0.005886,-0.021483,-0.132009,-0.131324,0.000898,-13.161154,12.289547,20.952654,-32.416267,6.185131,-24.466765,13.166,10.763,12.295,10.153,20.964,21.122,32.414,40.54,6.192,4.94,24.476,24.191
2025-11-11T11:31:30.661+01:00,-0.007072,-0.006109,-0.015786,-0.142407,-0.140459,-0.003282,-13.160760,12.288625,20.950941,-32.420283,6.179586,-24.465598,13.163,10.761,12.291,10.156,20.958,21.12,32.421,40.56,6.179,4.929,24.47,24.193
2025-11-11T11:31:31.421+01:00,-0.003057,-0.004887,-0.019229,-0.165126,-0.156967,-0.006625,-13.159810,12.287365,20.948676,-32.424692,6.173118,-24.464086,13.163,10.761,12.291,10.156,20.958,21.12,32.421,40.56,6.179,4.929,24.47,24.193
2025-11-11T11:31:32.955+01:00,-0.007646,-0.003910,-0.020583,-0.170101,-0.163574,-0.011900,-13.160101,12.287115,20.947306,-32.430255,6.167429,-24.463658,13.163,10.762,12.29,10.148,20.955,21.12,32.43,40.588,6.167,4.919,24.468,24.196
